x,y,lon,lat,conc
529380,183860,-0.13584020884152395,51.538823669693286,10.78584
529400,183860,-0.1355519898447546,51.538819090359226,10.20768
529420,183860,-0.1352637709237248,51.538814510317415,10.14968
529440,183860,-0.13497555207844514,51.53880992956785,10.12627
529460,183860,-0.13468733305248493,51.53880534815341,10.11985
529480,183860,-0.13439911403433963,51.53880076604302,10.13001
529500,183860,-0.1341108950927967,51.53879618322522,10.17663
529520,183860,-0.13382267622786934,51.53879159970001,10.83292
529540,183860,-0.13353445743956835,51.53878701546739,10.19267
529560,183860,-0.13324623872790575,51.538782430527384,10.12376
529580,183860,-0.13295802009289354,51.53877784487995,10.09598
529600,183860,-0.1326698015345437,51.53877325852511,10.08146
529620,183860,-0.13238158305286743,51.53876867146287,10.0769
529640,183860,-0.13209336464787713,51.53876408369324,10.08813
529660,183860,-0.13180514631958404,51.53875949521619,10.20991
529680,183860,-0.13151692806800092,51.53875490603174,10.25291
529700,183860,-0.13122870989313898,51.538750316139875,10.09903
529720,183860,-0.13094049179500986,51.53874572554062,10.08707
529740,183860,-0.1306522737736251,51.538741134233966,10.06243
529760,183860,-0.13036405582899754,51.53873654221991,10.0628
529780,183860,-0.13007583796113836,51.53873194949845,10.07839
529800,183860,-0.12978762017005957,51.538727356069586,10.13164
529820,183860,-0.12949940245577238,51.538722761933336,10.83885
529840,183860,-0.12921118481828958,51.53871816708966,10.21561
529860,183860,-0.12892296725762317,51.5387135715386,10.11078
529880,183860,-0.1286347497737836,51.538708975280144,10.07011
529900,183860,-0.12834653236678278,51.53870437831431,10.04807
529920,183860,-0.128058315036634,51.538699780641046,10.03357
529940,183860,-0.127770097783348,51.53869518226039,10.02506
529960,183860,-0.1274818806069376,51.538690583172354,10.01943
529980,183860,-0.12719366350741282,51.53868598337691,10.01634
530000,183860,-0.12690544648478683,51.53868138287407,10.01462
530020,183860,-0.12661722953907045,51.538676781663845,10.01463
530040,183860,-0.12632901267027768,51.538672179746214,10.01588
530060,183860,-0.12604079587841732,51.53866757712119,10.01919
